id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
5da9e9973678244384086e556e034e5a,warszawa,blockOfFlats,32.0,1.0,1.0,5.0,2008.0,52.23264,20.93016,5.0,12.0,0.539,1.095,0.597,0.107,0.177,1.246,0.274,condominium,no,no,yes,yes,no,619000
0ddaac325c0f53a91c834e8736666045,czestochowa,apartmentBuilding,70.54,3.0,1.0,3.0,2008.0,50.8209993,19.0924385,2.76,5.0,0.571,1.821,0.335,0.173,0.622,1.455,0.404,condominium,yes,yes,yes,no,yes,579000
5e4bb6897d24b81e6764a6ffd4502165,lublin,blockOfFlats,58.48,3.0,1.0,3.0,2024.0,51.26819,22.52546,3.72,8.0,0.601,1.67,1.354,0.243,0.131,1.953,0.413,condominium,no,yes,yes,no,yes,799000
874c9c6824eb7b1c0234b1b78039a115,wroclaw,blockOfFlats,53.0,3.0,1.0,3.0,2014.0,51.0643065,17.0170834,5.23,4.0,0.732,0.896,0.41,0.169,0.624,2.159,0.727,condominium,yes,yes,yes,no,yes,719000
a7750d0c98cbf36efc4f3ffddd012b67,lodz,blockOfFlats,41.56,2.0,3.0,3.0,2023.0,51.7729145,19.4583311,0.99,44.0,0.209,0.424,0.236,0.123,0.156,0.897,0.202,condominium,no,no,yes,no,no,465564
8c06e90fcdf94e7b3b402d0aa0413f55,szczecin,apartmentBuilding,69.5,3.0,3.0,7.0,2017.0,53.45786632,14.54201437,4.03,5.0,0.419,0.694,0.516,0.435,0.378,1.884,0.495,condominium,yes,yes,yes,no,no,799999
8c5973ab70f67f682ee1ebb822b2b21b,warszawa,tenement,37.15,2.0,7.0,7.0,1958.0,52.2351065,21.0160219,0.93,121.0,0.289,0.189,0.362,0.11,0.151,0.312,0.152,condominium,no,yes,yes,no,yes,1040000
873ab87254d3304f226a2359a50b039b,warszawa,blockOfFlats,45.0,2.0,5.0,10.0,1972.0,52.2672171,20.9621221,4.85,13.0,0.305,0.782,0.744,0.203,0.546,0.428,0.136,cooperative,no,yes,yes,no,no,832500
ea48629873e53e113cab7f8dc542400a,wroclaw,blockOfFlats,54.5,2.0,1.0,6.0,1987.0,51.12539789,16.96433544,4.85,11.0,0.475,1.473,0.589,0.258,0.224,1.308,0.202,condominium,no,yes,yes,no,yes,629000
dcd8377db3b57e86a54a14bcba7e858b,gdynia,apartmentBuilding,46.2,2.0,3.0,3.0,2012.0,54.47653,18.50309,5.48,1.0,0.539,2.529,0.682,0.607,0.178,3.874,0.74,condominium,no,yes,yes,no,no,799900
60071a4abd6a8f6211ae4188724fbe96,wroclaw,tenement,63.71,2.0,1.0,4.0,1930.0,51.0979964,17.0017842,2.41,16.0,0.163,1.723,0.384,0.168,0.572,1.427,0.239,condominium,yes,no,no,no,yes,595000
637a985ae3f5beb1dcd2c43a29100fcc,krakow,blockOfFlats,66.0,3.0,5.0,6.0,2016.0,50.0342455,19.93307919,2.37,12.0,0.103,0.739,0.436,0.46,0.325,1.531,0.463,condominium,yes,yes,yes,no,no,1313400
ac6afc79a281ec933f2c3bbedea5f763,krakow,tenement,61.0,2.0,3.0,3.0,1930.0,50.0565,19.9208,1.27,14.0,0.29,0.29,0.446,0.708,0.36,1.028,0.214,condominium,no,yes,no,no,no,1220000
a93c57dd8c575c1771e00aa93f8fb8c5,warszawa,apartmentBuilding,78.28,3.0,1.0,2.0,2009.0,52.2305489,20.930645,4.97,12.0,0.69,1.009,0.737,0.09,0.076,1.095,0.14,condominium,yes,yes,yes,no,no,1750000
75308d5069863660c7786235632a61fb,warszawa,apartmentBuilding,64.0,3.0,12.0,13.0,2004.0,52.1885,21.0452,5.58,8.0,0.637,0.2,0.511,0.416,0.208,2.883,0.315,condominium,no,yes,yes,yes,no,960000
0ff4ef8b556618535940105da4a29f68,poznan,blockOfFlats,50.86,2.0,4.0,7.0,2010.0,52.36956,16.94784,4.34,1.0,0.601,0.925,1.054,1.216,1.096,0.957,0.02,condominium,no,yes,yes,no,no,540000
13f30d9d672f3609b1986b794e73ea7b,krakow,blockOfFlats,50.6,3.0,3.0,10.0,1962.0,50.0911852,20.0034857,6.12,14.0,0.108,1.198,0.308,0.204,0.3,0.186,0.191,condominium,no,yes,yes,no,yes,829520
56588e14a6f0508abec8e546efd268f0,warszawa,blockOfFlats,52.0,2.0,2.0,3.0,1956.0,52.1828415,20.97714209,5.72,6.0,0.227,0.989,0.062,0.702,0.136,2.068,0.132,cooperative,no,yes,no,no,yes,698000
c9e4bf3505bf9705c65ef0abe90fdcf8,gdansk,blockOfFlats,52.97,3.0,3.0,4.0,1975.0,54.40831985,18.6344992,6.68,21.0,0.289,1.556,0.049,0.338,0.126,3.557,0.199,condominium,no,yes,no,no,yes,740000
b31c1df2e3d45bd2f7b598a065c053cf,lodz,apartmentBuilding,42.36,2.0,4.0,5.0,2023.0,51.74666854,19.47224059,4.06,8.0,0.069,0.245,0.896,0.491,0.592,1.032,0.247,condominium,yes,yes,yes,no,no,399000
6042d454c8f2ed47898eff0303b560d1,wroclaw,blockOfFlats,92.14,3.0,2.0,2.0,2007.0,51.0564743,17.0095061,6.19,21.0,0.946,1.054,0.379,0.091,0.246,3.13,0.27,cooperative,yes,yes,no,yes,no,999000
8f89e610225a062c4a9505ec6a65de1c,lodz,blockOfFlats,37.8,2.0,4.0,4.0,1950.0,51.78993,19.46519,1.18,19.0,0.09,0.73,0.136,0.07,0.44,1.021,0.104,condominium,no,no,no,no,no,250000
7550b68ce5fa411d5631f66c23c6f620,lodz,apartmentBuilding,57.23,2.0,3.0,3.0,2007.0,51.81478,19.44455,3.77,3.0,0.451,0.537,0.669,0.45,0.726,3.301,0.45,condominium,yes,yes,no,no,yes,499000
114659e38b0de8bc5ddf616c0f675f8c,warszawa,blockOfFlats,36.16,2.0,4.0,6.0,2016.0,52.22826,21.10582,6.98,12.0,0.362,0.792,0.066,0.098,0.056,1.389,0.248,condominium,no,yes,yes,yes,no,690000
753438bf5bff8862098478bd0a32775f,krakow,blockOfFlats,31.0,1.0,2.0,7.0,1950.0,50.0743559402633,20.0409988925408,7.62,29.0,0.138,1.021,0.494,0.151,0.086,0.576,0.116,cooperative,no,yes,yes,no,no,420000
d4eed393a491092b97c16f58f2bdfad9,gdansk,blockOfFlats,79.5,4.0,1.0,5.0,2009.0,54.328785,18.6085092,3.75,6.0,0.618,1.256,0.799,0.377,0.758,3.417,0.174,condominium,yes,yes,no,no,yes,949000
04632735fe7fe3dcca9ea359fc7a9a3f,warszawa,blockOfFlats,59.0,3.0,3.0,10.0,1970.0,52.2306145,20.9531035,3.44,6.0,0.236,0.092,0.735,0.157,0.375,0.708,0.533,condominium,yes,yes,yes,no,yes,935000
d6476944912881719dcc0e802f0e917a,poznan,tenement,97.5,3.0,3.0,4.0,1908.0,52.376,16.872,5.58,2.0,0.256,1.792,1.445,0.716,0.191,1.583,0.509,condominium,yes,no,no,no,yes,1050000
fd3ed314d78e08cc98434cfa186acddb,gdansk,blockOfFlats,66.7,4.0,4.0,10.0,1974.0,54.41793,18.57573,9.17,15.0,0.213,0.377,0.325,0.297,0.357,0.291,0.174,condominium,no,no,yes,no,yes,799000
56b395858c9ade5d8c22a0094b824cc6,radom,blockOfFlats,59.36,3.0,4.0,4.0,1978.0,51.3795766,21.16522824,3.04,9.0,0.162,0.244,0.248,0.041,0.517,2.13,0.072,cooperative,no,yes,no,no,yes,350000
c79145a76019b9428f775fa8fb890013,wroclaw,apartmentBuilding,50.68,2.0,4.0,10.0,2021.0,51.1149626,17.0250451,0.58,29.0,0.504,0.366,0.483,0.491,0.207,0.548,0.432,condominium,yes,yes,yes,no,no,890000
7b503faa60937e5d8a838be25ed365c0,bialystok,blockOfFlats,78.1,4.0,4.0,4.0,1997.0,53.12905135,23.08604526,3.98,7.0,0.239,0.545,0.232,0.504,0.411,2.62,0.16,cooperative,no,no,no,no,yes,650000
1f203477abedf64a287846188abb57d7,krakow,apartmentBuilding,46.76,2.0,14.0,14.0,2022.0,50.0784863,19.8940399,4.09,11.0,0.304,0.726,0.398,0.316,0.155,0.624,0.161,condominium,yes,yes,yes,no,no,999999
19601639c610c1a20279c07a4dad663e,warszawa,blockOfFlats,38.0,2.0,1.0,9.0,2023.0,52.2772213,21.0141763,5.11,1.0,0.516,1.658,1.543,0.845,1.047,1.205,0.412,condominium,no,yes,yes,no,no,769000
423f83dd00d73070d71923fae4cc74ff,warszawa,tenement,79.82,3.0,4.0,4.0,1957.0,52.18748,21.0252,5.13,18.0,0.377,0.39,0.267,0.055,0.142,1.58,0.426,condominium,no,no,no,no,yes,1349000
947994cbab6ae73e7469dc1ebf66cecd,lodz,blockOfFlats,47.0,2.0,2.0,4.0,1970.0,51.7544,19.4164,4.01,6.0,0.163,0.615,0.659,0.141,0.543,2.604,0.19,condominium,no,yes,no,no,yes,449000
98ee4bf68da070c8ff70c457d0102e51,warszawa,blockOfFlats,59.6,3.0,1.0,4.0,1970.0,52.1965238,20.98018435,4.22,16.0,0.214,0.293,0.159,0.077,0.129,1.65,0.115,cooperative,no,yes,no,no,yes,1066840
029ee650464844cc5c3a409ea28e780d,szczecin,tenement,88.5,3.0,2.0,3.0,1938.0,53.4240766,14.5416823,1.28,26.0,0.154,0.491,0.249,0.376,0.23,0.604,0.282,condominium,no,no,no,no,yes,610000
4cf61248c243c463fc3f6337a4e4211a,warszawa,apartmentBuilding,51.0,2.0,3.0,10.0,2010.0,52.2012,20.96705,4.21,15.0,0.161,0.677,0.742,0.21,0.05,1.514,0.16,condominium,no,yes,yes,yes,no,1149000
62db163df136da2ea8cfd8755e50826e,warszawa,blockOfFlats,74.0,3.0,1.0,4.0,2000.0,52.28679,21.02526,6.3,23.0,0.135,0.381,0.471,0.081,0.111,2.446,0.24,condominium,no,yes,no,yes,no,960000
2199d3571fe8ab439131b97c2a71c905,warszawa,blockOfFlats,67.0,4.0,1.0,1.0,2020.0,52.26012785,21.05288391,4.61,19.0,0.311,0.399,0.478,0.243,0.558,0.414,0.063,condominium,no,no,no,no,yes,1156000
c29f6bf869637fbdf78f8acc6b2c2740,bydgoszcz,blockOfFlats,47.0,3.0,1.0,4.0,1970.0,53.115074,17.997858,0.8,12.0,0.382,0.557,0.33,0.213,0.636,0.863,0.237,condominium,no,yes,no,no,yes,448000
2495de4965d0f53d8af8f83aed87ac0c,gdynia,apartmentBuilding,56.5,3.0,1.0,4.0,2024.0,54.5601189,18.48604202,5.55,0.0,2.786,3.468,2.654,2.661,2.928,2.902,2.9,condominium,yes,yes,no,no,yes,536750
1e2c1a92a26b4661599bf2f534e99d7e,wroclaw,tenement,50.2,2.0,2.0,4.0,1940.0,51.0979964,17.0017842,2.41,16.0,0.163,1.723,0.384,0.168,0.572,1.427,0.239,condominium,yes,yes,no,no,yes,639000
19adb6f46b2dc197bf21b8d507111af9,warszawa,blockOfFlats,51.5,3.0,3.0,4.0,2022.0,52.30042,21.01082,7.66,0.0,0.637,0.855,1.125,1.059,0.656,3.27,0.851,condominium,no,no,yes,yes,no,827000
038b52b26cd864d95cacd08e14d395fc,gdansk,blockOfFlats,59.0,3.0,3.0,3.0,2018.0,54.34415,18.53609,7.69,1.0,1.633,1.713,0.191,0.694,0.613,4.664,1.116,condominium,no,yes,yes,no,no,930000
8b1d6f41393b72b28f16b4dbcb7d6983,szczecin,apartmentBuilding,48.0,3.0,2.0,3.0,2022.0,53.39362113,14.48229773,6.18,0.0,1.897,3.453,0.896,1.813,0.821,4.379,0.867,condominium,yes,yes,no,no,no,565000
6c0212989888fa7d179e45389ded54a9,wroclaw,blockOfFlats,59.51,3.0,1.0,3.0,2023.0,51.16381,17.00103,6.24,0.0,2.448,2.679,1.482,1.256,1.525,3.783,1.491,condominium,yes,yes,no,no,no,655000
988a09e9d2296d23ccca1717b44168c4,bydgoszcz,tenement,137.66,4.0,1.0,3.0,1937.0,53.12679205,18.00599098,0.64,56.0,0.082,0.344,0.377,0.533,0.037,0.557,0.101,condominium,no,no,no,no,yes,799000
599988ef0be63bff9da3209d71bea641,warszawa,apartmentBuilding,59.25,3.0,3.0,5.0,2024.0,52.19926,20.95294,4.99,11.0,0.387,1.125,0.401,0.032,0.152,1.969,0.373,condominium,no,yes,yes,yes,no,999000
e655b8dde6b7b0a028f044c9d246b41d,warszawa,blockOfFlats,50.2,2.0,3.0,4.0,2009.0,52.1552059,21.0813902,10.03,8.0,0.74,1.769,0.934,0.038,0.116,1.943,0.164,condominium,yes,yes,yes,no,no,999000
b78aa4a3644865a2896593857721a830,krakow,blockOfFlats,92.18,4.0,2.0,3.0,2002.0,50.08456375,19.90696859,3.95,20.0,0.092,1.195,0.259,0.143,0.238,1.483,0.193,condominium,yes,yes,no,no,no,1330000
fbf3aec2833e4118a15ec53eff83de32,krakow,blockOfFlats,43.58,2.0,4.0,4.0,1963.0,50.082401,20.020292,6.57,21.0,0.212,1.143,0.122,0.03,0.395,1.152,0.063,condominium,no,yes,no,no,yes,650000
b0d91ba23114238521073a9913ba56f1,krakow,blockOfFlats,49.15,2.0,5.0,5.0,2020.0,50.0472809,19.9407235,0.91,54.0,0.183,0.088,0.505,0.075,0.113,0.169,0.063,condominium,yes,yes,yes,no,no,1104701
7d7f9aad61c43e92265c2c5b34d2881c,warszawa,apartmentBuilding,34.21,2.0,5.0,8.0,2018.0,52.1843877,21.0114751,5.29,11.0,0.219,0.486,0.476,0.306,0.137,1.032,0.264,condominium,no,yes,yes,no,no,1000000
365c17b635dbf2a405951d3e6fe8659c,warszawa,tenement,48.0,3.0,2.0,3.0,1955.0,52.24145097,20.99084736,1.39,69.0,0.13,0.467,0.175,0.181,0.01,0.248,0.224,condominium,no,no,no,no,yes,950000
33684f31ad888e36756baad0aedaf888,warszawa,blockOfFlats,51.9,2.0,3.0,3.0,1961.0,52.20734745,20.96898001,3.59,23.0,0.16,0.611,0.355,0.211,0.093,0.844,0.222,condominium,no,no,no,no,yes,885000
bd00697d2652880400c216483d493649,poznan,apartmentBuilding,54.7,2.0,4.0,4.0,1998.0,52.398,16.9503,1.49,15.0,0.653,1.007,0.515,0.453,0.122,1.261,0.13,cooperative,yes,no,no,yes,no,570000
783b77f0be7556bf3c2617777c2fad3f,lublin,blockOfFlats,60.4,3.0,3.0,4.0,1987.0,51.23152,22.50352,4.82,9.0,0.278,1.469,0.277,0.192,0.111,1.044,0.271,cooperative,no,yes,no,no,yes,529000
1fde39c33987fcc2c29ae1a626f824f2,warszawa,apartmentBuilding,53.0,2.0,3.0,6.0,2019.0,52.24326815,20.89750997,7.33,14.0,0.847,0.286,0.832,0.235,0.141,2.928,0.135,condominium,yes,yes,yes,no,no,908950
6503aecaa3a69ba311ca48bafcc0adf0,wroclaw,blockOfFlats,37.0,2.0,5.0,5.0,2007.0,51.09360431,16.9896698,3.39,12.0,0.163,1.883,0.554,0.057,0.313,1.71,0.169,condominium,yes,yes,yes,no,no,520000
df2be5de8e5f1ffd928a7920dd5ed15e,warszawa,blockOfFlats,41.0,2.0,1.0,5.0,2016.0,52.25721,20.9623,3.99,27.0,0.201,0.178,0.26,0.122,0.221,1.094,0.186,condominium,no,yes,yes,no,no,1100000
ac9a075dea97612d83e78106bda5c168,krakow,apartmentBuilding,61.0,4.0,5.0,5.0,2017.0,50.0568472,19.9636254,1.81,16.0,0.426,0.194,0.399,0.42,0.188,0.673,0.27,condominium,no,yes,yes,no,yes,1570000
217c4cd1246353813c71fdbebba54780,krakow,blockOfFlats,42.0,2.0,8.0,9.0,1970.0,50.06574,19.96776,2.39,16.0,0.323,0.283,0.671,0.422,0.033,0.436,0.114,condominium,yes,no,yes,no,yes,730000
7c6c40f0548175c1b9863d405e89baf1,gdansk,apartmentBuilding,82.26,3.0,8.0,16.0,2010.0,54.3793675,18.5902936,5.33,32.0,0.316,0.543,0.473,0.201,0.155,1.087,0.443,condominium,no,yes,yes,yes,no,1749000
8e1ce276e870865349291aef3a29fee1,gdynia,blockOfFlats,108.5,5.0,2.0,3.0,1995.0,54.5478972,18.5446613,3.01,0.0,2.784,3.42,2.982,2.828,1.654,2.829,1.991,condominium,no,yes,no,no,yes,996000
170bdd16ba442ecf887e08e08647e3cc,gdynia,tenement,34.0,2.0,5.0,5.0,1936.0,54.5247321,18.5432389,0.48,16.0,0.244,1.542,0.497,0.483,0.131,0.287,0.232,condominium,yes,no,yes,no,yes,449000
c82514940b70d54c1018335ab3c86395,warszawa,apartmentBuilding,25.94,1.0,1.0,5.0,2023.0,52.224196545324,20.9723251577992,2.29,11.0,0.466,0.127,0.843,0.399,0.211,1.11,0.346,condominium,no,yes,yes,yes,no,699000
99c251b053c1aac6a96738dbdc2cffbc,krakow,blockOfFlats,72.55,4.0,4.0,4.0,1993.0,50.06389036,19.96973667,2.43,20.0,0.341,0.492,0.614,0.176,0.153,0.567,0.317,condominium,no,yes,no,no,no,1090000
c8574d5affab8ce7afa5c0a02aa0ef6a,krakow,tenement,114.0,6.0,4.0,4.0,1910.0,50.0559857,19.9189418,1.39,11.0,0.146,0.232,0.334,0.711,0.374,0.897,0.233,condominium,no,no,yes,no,no,1799000
12582200bf831161ff1ad8e07ccf2b54,krakow,blockOfFlats,37.0,2.0,3.0,10.0,1980.0,50.0859867,20.021793,6.86,24.0,0.292,0.754,0.157,0.08,0.184,1.337,0.143,condominium,no,no,yes,no,yes,459000
f4e4ea8f43ed9f3f47a0ce77ba18657e,gdynia,tenement,53.2,2.0,2.0,2.0,1953.0,54.5499,18.54164,3.21,0.0,2.997,3.42,3.183,3.019,1.909,3.061,2.21,condominium,no,no,no,no,yes,499000
9511c95e89f103e868d49f975b3f89bc,krakow,blockOfFlats,44.0,2.0,4.0,9.0,2016.0,50.0934,19.9919,5.7,11.0,0.383,2.014,0.165,0.475,0.459,0.776,0.183,condominium,no,yes,yes,no,no,799000
db6d0925b077a564870f067bc04bd61c,rzeszow,blockOfFlats,50.0,3.0,3.0,4.0,1975.0,50.0455,22.0078,0.91,24.0,0.178,0.312,0.332,0.153,0.407,0.456,0.321,cooperative,no,yes,no,no,no,499000
2b0136933ee46f5c83a8322469b8f2a0,gdynia,blockOfFlats,67.0,3.0,3.0,4.0,1989.0,54.47377,18.4987,5.88,7.0,0.138,2.787,0.434,0.225,0.391,4.278,0.326,condominium,no,yes,no,no,yes,600000
702f88dbbb0cbbb76043fa3759af4673,warszawa,tenement,35.8,2.0,4.0,5.0,1912.0,52.2380417,20.9901621,1.15,74.0,0.217,0.378,0.252,0.337,0.042,0.516,0.138,condominium,yes,no,yes,no,no,750000
c93ccd7d404d0638ad238f6fd9a8254d,katowice,blockOfFlats,48.32,3.0,2.0,3.0,2024.0,50.2703163,19.0153634,1.26,6.0,0.371,0.377,0.652,0.395,0.581,0.8,0.371,condominium,yes,yes,yes,no,no,507360
7b34927046f9b65badd506425ba1df09,warszawa,apartmentBuilding,82.8,3.0,2.0,5.0,2007.0,52.21535,21.15207,10.28,6.0,0.693,1.685,0.364,0.316,0.352,4.026,0.26,condominium,yes,yes,yes,no,no,1225000
9df771aa5868e5697695ef9e923e26f7,szczecin,blockOfFlats,57.2,3.0,8.0,11.0,1970.0,53.39694444,14.52416667,3.82,6.0,0.246,1.306,0.166,0.179,0.15,2.593,0.177,cooperative,no,yes,yes,no,yes,495000
26d8bec410726e09011b10526783f10f,szczecin,blockOfFlats,63.0,4.0,1.0,4.0,1977.0,53.45616459,14.49379921,5.75,10.0,0.389,1.748,0.164,0.18,0.659,2.893,0.174,condominium,no,yes,no,no,yes,660000
5b48a6f320e8aeac9b9287cf59fa9168,bydgoszcz,tenement,30.52,2.0,1.0,3.0,1910.0,53.13498,18.01088,1.59,16.0,0.197,0.122,0.305,0.267,0.031,0.427,0.236,condominium,no,no,no,no,yes,260000
ef261df64211e4fa5a18b5e0e7e90d02,warszawa,apartmentBuilding,65.0,3.0,1.0,3.0,2015.0,52.1875401,21.0769804,7.01,6.0,0.409,2.215,1.015,0.337,0.265,4.443,1.067,condominium,no,no,yes,yes,no,1222000
866bcec2f4d530ac9e0d7f420c140740,krakow,blockOfFlats,31.2,1.0,1.0,3.0,2003.0,50.0855556,19.9075636,4.02,20.0,0.187,1.205,0.344,0.045,0.121,1.566,0.219,condominium,yes,yes,no,no,no,450000
af8f5e257f4100a3496210b2bb89bb19,warszawa,tenement,69.46,3.0,1.0,4.0,1930.0,52.2306,20.99583,0.54,62.0,0.223,0.185,0.159,0.301,0.055,0.915,0.144,condominium,no,yes,yes,yes,yes,1649000
5d91c6a0eb9d31093a4e82bc5ba1c935,warszawa,blockOfFlats,37.2,2.0,2.0,4.0,1971.0,52.19282,20.97061,4.87,7.0,0.314,0.875,0.139,0.179,0.573,2.232,0.687,condominium,no,yes,no,no,no,680000
bb049d208e62b96c224754eb2d657124,poznan,blockOfFlats,48.0,2.0,5.0,5.0,1960.0,52.4092,16.925,0.73,75.0,0.238,0.691,0.491,0.171,0.032,0.585,0.112,condominium,no,no,yes,yes,yes,519000
2a6819624555d89b46fa36b0d19467d2,warszawa,apartmentBuilding,45.36,2.0,1.0,3.0,2015.0,52.20749675,21.06205456,4.81,14.0,0.791,1.311,0.622,0.157,0.157,2.442,0.155,condominium,yes,no,yes,no,no,849000
507576ccbea0d717c457f7e698b10ae8,warszawa,apartmentBuilding,80.0,4.0,1.0,3.0,2011.0,52.16099,21.09173,9.9,3.0,0.43,2.529,0.681,0.2,0.607,2.803,0.684,condominium,no,yes,yes,yes,no,1448000
fe451dfc8eb79a893f3e1fdc4b21dd40,warszawa,blockOfFlats,35.2,2.0,4.0,7.0,2000.0,52.2433,20.907,6.7,11.0,0.848,0.586,0.743,0.258,0.385,2.285,0.365,condominium,yes,yes,yes,no,no,599000
c0212ceff5b14c295a2ec7bcc174611b,gdansk,apartmentBuilding,62.7,3.0,8.0,17.0,2023.0,54.39579,18.64638,5.19,12.0,0.226,0.181,1.542,0.072,0.013,2.543,0.212,condominium,no,yes,yes,no,no,1128600
de2a9391682109a82592f3939c75bfe3,poznan,blockOfFlats,72.9,4.0,8.0,11.0,1985.0,52.45867722,16.90712214,5.97,14.0,0.46,0.501,0.396,0.44,0.204,3.391,0.257,cooperative,no,yes,yes,no,no,650000
1d9cc399731b9935e51121c89d7088c7,warszawa,blockOfFlats,37.0,2.0,4.0,10.0,1965.0,52.29128,20.94563,7.71,8.0,0.181,0.43,0.05,0.227,0.463,1.079,0.552,condominium,no,no,yes,no,yes,729500
2f6e694c0d61e0ae82b987b7ca832584,warszawa,apartmentBuilding,89.13,3.0,1.0,4.0,2011.0,52.16085,21.07544,9.28,28.0,0.564,1.457,0.33,0.527,0.066,1.923,0.171,condominium,yes,yes,yes,no,no,1479000
001bf85c1dc6ad509ffc8873b0fe778f,bydgoszcz,blockOfFlats,68.25,3.0,4.0,4.0,1995.0,53.11326,18.04265,2.96,5.0,0.244,0.895,0.765,0.596,0.692,0.624,0.234,condominium,no,yes,no,no,yes,399000
1f11b73053e4f9ff685ffb76f4750a0e,warszawa,apartmentBuilding,121.0,6.0,5.0,6.0,1995.0,52.25912,20.9611982,4.2,24.0,0.092,0.214,0.233,0.14,0.175,1.064,0.175,condominium,no,yes,yes,no,yes,2050000
e7505656f591cfd012c1ce62a75a039a,warszawa,blockOfFlats,54.5,4.0,3.0,4.0,1970.0,52.2951588,21.0337271,7.35,20.0,0.279,0.714,0.166,0.102,0.18,2.879,0.012,condominium,yes,yes,no,no,yes,749000
40be1a2037e1d1fac6b4045dcd546653,warszawa,blockOfFlats,64.9,3.0,3.0,10.0,1978.0,52.16510932,21.0291273,7.61,6.0,0.085,0.625,0.743,0.107,0.369,2.307,0.316,cooperative,no,yes,yes,no,yes,890000
012dcaad79be742ea52e985aa6a364c4,krakow,apartmentBuilding,37.0,2.0,6.0,7.0,2015.0,50.0567541,19.9650151,1.9,9.0,0.525,0.248,0.442,0.444,0.218,0.766,0.329,condominium,no,yes,yes,no,no,835000
b6fb107f02c8eb3f5241e39622996fec,gdansk,tenement,42.2,2.0,2.0,3.0,1930.0,54.3797764,18.61838122,4.11,34.0,0.166,0.51,0.213,0.427,0.214,0.356,0.274,condominium,yes,yes,no,no,yes,540000
f7622614aba21238dc091e051dfc9e44,krakow,blockOfFlats,57.6,3.0,5.0,10.0,1972.0,50.041,19.9286,1.74,8.0,0.271,1.177,0.581,0.29,0.162,0.829,0.328,condominium,no,yes,yes,no,no,855000
61f491adcb778929fbbf3ffe2210dd05,gdynia,tenement,76.63,3.0,3.0,4.0,1930.0,54.51946,18.53648,0.26,68.0,0.487,0.89,0.202,0.277,0.099,0.528,0.166,condominium,no,yes,no,yes,yes,1379000
70f582f877f818bfa5396c4ad01416dd,wroclaw,tenement,47.52,2.0,2.0,3.0,1930.0,51.1495112,17.0758417,5.38,7.0,0.333,2.187,2.049,0.146,0.389,1.038,1.101,condominium,no,no,no,no,yes,559000
3ef749442b58c78d97a8a5c038db5bd3,warszawa,apartmentBuilding,48.98,2.0,18.0,22.0,2009.0,52.2360202,20.9977911,0.62,77.0,0.172,0.166,0.429,0.14,0.074,0.69,0.221,condominium,no,no,yes,no,no,1334000
91e1c50cd1c75dd396e7b55ddd053dda,warszawa,blockOfFlats,78.87,3.0,1.0,4.0,2005.0,52.31043725,21.07204665,9.92,3.0,0.32,2.976,0.626,0.227,0.56,2.824,0.582,condominium,yes,no,yes,no,no,1250000
18d4926af29bdef5bfb27a7fd09a656e,warszawa,apartmentBuilding,43.0,2.0,2.0,2.0,2020.0,52.21174,21.06642,4.82,15.0,0.471,1.817,1.05,0.257,0.167,1.939,0.442,condominium,no,yes,yes,yes,no,960000
179f34b6770b8fd466f38a452725935d,warszawa,apartmentBuilding,77.3,3.0,5.0,13.0,2011.0,52.2272958873446,21.0773528697646,5.05,22.0,0.3,1.067,0.259,0.206,0.091,0.662,0.119,condominium,yes,no,yes,yes,yes,1870000
7121b9911e8564713b6a0129acfd2960,warszawa,blockOfFlats,50.0,2.0,3.0,3.0,1959.0,52.19431,21.01194,4.2,29.0,0.211,0.511,0.15,0.141,0.191,0.63,0.139,condominium,no,yes,no,no,yes,800000
c4b9e3281bddb3cc0ab40603a2128e74,gdansk,apartmentBuilding,68.25,3.0,4.0,7.0,2023.0,54.3564294,18.6203736,2.34,7.0,0.381,0.912,0.491,0.373,0.189,1.737,0.404,condominium,no,yes,yes,yes,no,1255000
72edeb98139453662925ace2915d6d86,gdansk,blockOfFlats,61.68,3.0,1.0,3.0,2023.0,54.34469,18.52978,8.09,1.0,1.41,1.344,0.39,0.641,0.632,4.925,0.824,condominium,no,yes,yes,no,no,760000
9946b45976d8f88bd1ddf61d41b50abd,gdynia,blockOfFlats,53.5,3.0,6.0,10.0,1970.0,54.5188898,18.5305409,0.62,19.0,0.49,0.906,0.292,0.529,0.303,0.546,0.115,condominium,yes,yes,yes,no,yes,520000
7f06a103df0177d3f253dd59e317e0a4,warszawa,blockOfFlats,54.9,3.0,7.0,12.0,1976.0,52.3,21.0403,7.99,10.0,0.183,1.091,0.491,0.194,0.341,2.85,0.139,condominium,no,yes,yes,yes,no,750000
d76e357b66a87af0986ef878827c1476,krakow,blockOfFlats,45.0,2.0,3.0,4.0,1964.0,50.09003,20.0191,6.93,26.0,0.138,0.303,0.315,0.312,0.102,1.207,0.293,condominium,yes,no,no,yes,yes,594000
139eae4121f22c0c3827ac4a99269765,bydgoszcz,apartmentBuilding,69.79,3.0,5.0,5.0,2017.0,53.1398539,18.0257721,2.59,17.0,0.143,0.326,0.182,0.333,0.168,1.516,0.166,condominium,no,yes,yes,no,yes,675000
